time_offset_s,frame_len,src_ip,dst_ip,src_port,dst_port,sfu_direction_from_sfu,media_type_byte,media_type_label,media_sequence,media_timestamp,frame_seq,frame_pkt_count,is_active_media_signal
10.493409,165,206.247.138.4,10.184.24.3,8801,60515,true,13,screen_share_server,60589,3727948187,1028,0,true
10.504942,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815551,3,232,false
10.504942,180,206.247.138.4,10.184.24.3,8801,51667,true,13,screen_share_server,768,0,24667,77,true
10.512948,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815552,3,232,false
10.513038,76,10.184.24.3,206.247.138.4,47824,8801,false,7,other,0,196608,0,0,false
10.513055,76,10.184.24.3,206.247.138.4,51667,8801,false,7,other,0,196608,0,0,false
10.526676,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815553,3,232,false
10.546884,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815554,3,232,false
10.547006,1085,10.184.24.3,206.247.138.4,50040,8801,false,7,other,0,515,8192,143,false
10.547024,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815521,3,232,false
10.547035,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815522,3,232,false
10.547045,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815523,3,232,false
10.548760,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815555,3,232,false
10.548760,69,206.247.138.4,10.184.24.3,8801,47824,true,10,keepalive_10,0,0,,,false
10.553135,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815556,3,232,false
10.553135,180,206.247.138.4,10.184.24.3,8801,47824,true,13,screen_share_server,768,0,24667,77,true
10.556037,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815557,3,232,false
10.556038,69,206.247.138.4,10.184.24.3,8801,51667,true,10,keepalive_10,0,0,,,false
10.565248,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815558,3,232,false
10.565248,180,206.247.138.4,10.184.24.3,8801,51667,true,13,screen_share_server,768,0,24667,77,true
10.565335,69,10.184.24.3,206.247.138.4,47824,8801,false,10,keepalive_10,0,0,,,false
10.565351,69,10.184.24.3,206.247.138.4,51667,8801,false,10,keepalive_10,0,0,,,false
10.572823,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815559,3,232,false
10.572898,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815560,3,232,false
10.572943,140,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,1,27918339,3893,113,false
10.582789,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815561,3,232,false
10.587138,69,206.247.138.4,10.184.24.3,8801,47824,true,10,keepalive_10,0,0,,,false
10.592740,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815562,3,232,false
10.592867,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815524,3,232,false
10.592884,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815525,3,232,false
10.592895,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815526,3,232,false
10.603010,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815563,3,232,false
10.603805,76,206.247.138.4,10.184.24.3,8801,51667,true,7,other,0,196608,0,0,false
10.613199,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815564,3,232,false
10.613274,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815565,3,232,false
10.624875,1085,206.247.138.4,10.184.24.3,8801,50040,true,7,other,0,0,19997,135,false
10.634887,1078,206.247.138.4,10.184.24.3,8801,50040,true,21,unknown_21,13057,234815567,3,232,false
10.635139,1078,10.184.24.3,206.247.138.4,50040,8801,false,21,unknown_21,13057,234815527,3,232,false
